image1,image2,is_same,similarity
./val/agedb_30_112x112/320.bmp,./val/agedb_30_112x112/321.bmp,1,0.4373778
./val/agedb_30_112x112/322.bmp,./val/agedb_30_112x112/323.bmp,1,0.31343466
./val/agedb_30_112x112/324.bmp,./val/agedb_30_112x112/325.bmp,1,0.540759
./val/agedb_30_112x112/326.bmp,./val/agedb_30_112x112/327.bmp,1,0.62533855
./val/agedb_30_112x112/328.bmp,./val/agedb_30_112x112/329.bmp,1,0.45761853
./val/agedb_30_112x112/330.bmp,./val/agedb_30_112x112/331.bmp,1,0.46661022
./val/agedb_30_112x112/332.bmp,./val/agedb_30_112x112/333.bmp,1,0.45655876
./val/agedb_30_112x112/334.bmp,./val/agedb_30_112x112/335.bmp,1,0.64823055
./val/agedb_30_112x112/336.bmp,./val/agedb_30_112x112/337.bmp,1,0.415038
./val/agedb_30_112x112/338.bmp,./val/agedb_30_112x112/339.bmp,1,0.49493307
./val/agedb_30_112x112/340.bmp,./val/agedb_30_112x112/341.bmp,1,0.452868
./val/agedb_30_112x112/342.bmp,./val/agedb_30_112x112/343.bmp,1,0.7477572
./val/agedb_30_112x112/344.bmp,./val/agedb_30_112x112/345.bmp,1,0.66542727
./val/agedb_30_112x112/346.bmp,./val/agedb_30_112x112/347.bmp,1,0.67178863
./val/agedb_30_112x112/348.bmp,./val/agedb_30_112x112/349.bmp,1,0.6801541
./val/agedb_30_112x112/350.bmp,./val/agedb_30_112x112/351.bmp,1,0.681143
./val/agedb_30_112x112/352.bmp,./val/agedb_30_112x112/353.bmp,1,0.6394782
./val/agedb_30_112x112/354.bmp,./val/agedb_30_112x112/355.bmp,1,0.7007944
./val/agedb_30_112x112/356.bmp,./val/agedb_30_112x112/357.bmp,1,0.6290472
./val/agedb_30_112x112/358.bmp,./val/agedb_30_112x112/359.bmp,1,0.68200016
./val/agedb_30_112x112/360.bmp,./val/agedb_30_112x112/361.bmp,1,0.44678855
./val/agedb_30_112x112/362.bmp,./val/agedb_30_112x112/363.bmp,1,0.38642555
./val/agedb_30_112x112/364.bmp,./val/agedb_30_112x112/365.bmp,1,0.36246204
./val/agedb_30_112x112/366.bmp,./val/agedb_30_112x112/367.bmp,1,0.5184483
./val/agedb_30_112x112/368.bmp,./val/agedb_30_112x112/369.bmp,1,0.42432266
./val/agedb_30_112x112/370.bmp,./val/agedb_30_112x112/371.bmp,1,0.37643495
./val/agedb_30_112x112/372.bmp,./val/agedb_30_112x112/373.bmp,1,0.4325975
./val/agedb_30_112x112/374.bmp,./val/agedb_30_112x112/375.bmp,1,0.13708076
./val/agedb_30_112x112/376.bmp,./val/agedb_30_112x112/377.bmp,1,0.40177894
./val/agedb_30_112x112/378.bmp,./val/agedb_30_112x112/379.bmp,1,0.39735484
./val/agedb_30_112x112/380.bmp,./val/agedb_30_112x112/381.bmp,1,0.57812816
./val/agedb_30_112x112/382.bmp,./val/agedb_30_112x112/383.bmp,1,0.6970047
./val/agedb_30_112x112/384.bmp,./val/agedb_30_112x112/385.bmp,1,0.67585796
./val/agedb_30_112x112/386.bmp,./val/agedb_30_112x112/387.bmp,1,0.7485342
./val/agedb_30_112x112/388.bmp,./val/agedb_30_112x112/389.bmp,1,0.6347381
./val/agedb_30_112x112/390.bmp,./val/agedb_30_112x112/391.bmp,1,0.62948644
./val/agedb_30_112x112/392.bmp,./val/agedb_30_112x112/393.bmp,1,0.6960083
./val/agedb_30_112x112/394.bmp,./val/agedb_30_112x112/395.bmp,1,0.4851677
./val/agedb_30_112x112/396.bmp,./val/agedb_30_112x112/397.bmp,1,0.5883517
./val/agedb_30_112x112/398.bmp,./val/agedb_30_112x112/399.bmp,1,0.5265347
./val/agedb_30_112x112/400.bmp,./val/agedb_30_112x112/401.bmp,1,0.5703913
./val/agedb_30_112x112/402.bmp,./val/agedb_30_112x112/403.bmp,1,0.6225159
./val/agedb_30_112x112/404.bmp,./val/agedb_30_112x112/405.bmp,1,0.7066027
./val/agedb_30_112x112/406.bmp,./val/agedb_30_112x112/407.bmp,1,0.7518364
./val/agedb_30_112x112/408.bmp,./val/agedb_30_112x112/409.bmp,1,0.5602235
./val/agedb_30_112x112/410.bmp,./val/agedb_30_112x112/411.bmp,1,0.62246335
./val/agedb_30_112x112/412.bmp,./val/agedb_30_112x112/413.bmp,1,0.52013797
./val/agedb_30_112x112/414.bmp,./val/agedb_30_112x112/415.bmp,1,0.61274976
./val/agedb_30_112x112/416.bmp,./val/agedb_30_112x112/417.bmp,1,0.39571047
./val/agedb_30_112x112/418.bmp,./val/agedb_30_112x112/419.bmp,1,0.56887794
./val/agedb_30_112x112/420.bmp,./val/agedb_30_112x112/421.bmp,1,0.6100522
./val/agedb_30_112x112/422.bmp,./val/agedb_30_112x112/423.bmp,1,0.45043105
./val/agedb_30_112x112/424.bmp,./val/agedb_30_112x112/425.bmp,1,0.59077716
./val/agedb_30_112x112/426.bmp,./val/agedb_30_112x112/427.bmp,1,0.64381325
./val/agedb_30_112x112/428.bmp,./val/agedb_30_112x112/429.bmp,1,0.49673027
./val/agedb_30_112x112/430.bmp,./val/agedb_30_112x112/431.bmp,1,0.39012724
./val/agedb_30_112x112/432.bmp,./val/agedb_30_112x112/433.bmp,1,0.44156846
./val/agedb_30_112x112/434.bmp,./val/agedb_30_112x112/435.bmp,1,0.5575406
./val/agedb_30_112x112/436.bmp,./val/agedb_30_112x112/437.bmp,1,0.47638455
./val/agedb_30_112x112/438.bmp,./val/agedb_30_112x112/439.bmp,1,0.07875536
./val/agedb_30_112x112/440.bmp,./val/agedb_30_112x112/441.bmp,1,-0.005075613
./val/agedb_30_112x112/442.bmp,./val/agedb_30_112x112/443.bmp,1,0.40235627
./val/agedb_30_112x112/444.bmp,./val/agedb_30_112x112/445.bmp,1,0.6011323
./val/agedb_30_112x112/446.bmp,./val/agedb_30_112x112/447.bmp,1,0.5044452
./val/agedb_30_112x112/448.bmp,./val/agedb_30_112x112/449.bmp,1,0.6973039
./val/agedb_30_112x112/450.bmp,./val/agedb_30_112x112/451.bmp,1,0.414146
./val/agedb_30_112x112/452.bmp,./val/agedb_30_112x112/453.bmp,1,0.2847305
./val/agedb_30_112x112/454.bmp,./val/agedb_30_112x112/455.bmp,1,0.36232954
./val/agedb_30_112x112/456.bmp,./val/agedb_30_112x112/457.bmp,1,0.5367532
./val/agedb_30_112x112/458.bmp,./val/agedb_30_112x112/459.bmp,1,0.4460572
./val/agedb_30_112x112/460.bmp,./val/agedb_30_112x112/461.bmp,1,0.6327888
./val/agedb_30_112x112/462.bmp,./val/agedb_30_112x112/463.bmp,1,0.73760426
./val/agedb_30_112x112/464.bmp,./val/agedb_30_112x112/465.bmp,1,0.5351887
./val/agedb_30_112x112/466.bmp,./val/agedb_30_112x112/467.bmp,1,0.5307312
./val/agedb_30_112x112/468.bmp,./val/agedb_30_112x112/469.bmp,1,0.70125675
./val/agedb_30_112x112/470.bmp,./val/agedb_30_112x112/471.bmp,1,0.5131586
./val/agedb_30_112x112/472.bmp,./val/agedb_30_112x112/473.bmp,1,0.061169557
./val/agedb_30_112x112/474.bmp,./val/agedb_30_112x112/475.bmp,1,0.7754912
./val/agedb_30_112x112/476.bmp,./val/agedb_30_112x112/477.bmp,1,0.5600439
./val/agedb_30_112x112/478.bmp,./val/agedb_30_112x112/479.bmp,1,0.42726487
./val/agedb_30_112x112/480.bmp,./val/agedb_30_112x112/481.bmp,1,0.5887728
./val/agedb_30_112x112/482.bmp,./val/agedb_30_112x112/483.bmp,1,0.4616182
./val/agedb_30_112x112/484.bmp,./val/agedb_30_112x112/485.bmp,1,0.44372347
./val/agedb_30_112x112/486.bmp,./val/agedb_30_112x112/487.bmp,1,0.458865
./val/agedb_30_112x112/488.bmp,./val/agedb_30_112x112/489.bmp,1,0.60824096
./val/agedb_30_112x112/490.bmp,./val/agedb_30_112x112/491.bmp,1,0.62620497
./val/agedb_30_112x112/492.bmp,./val/agedb_30_112x112/493.bmp,1,0.52521825
./val/agedb_30_112x112/494.bmp,./val/agedb_30_112x112/495.bmp,1,0.46674445
./val/agedb_30_112x112/496.bmp,./val/agedb_30_112x112/497.bmp,1,0.60405314
./val/agedb_30_112x112/498.bmp,./val/agedb_30_112x112/499.bmp,1,0.5456442
./val/agedb_30_112x112/500.bmp,./val/agedb_30_112x112/501.bmp,1,0.47016907
./val/agedb_30_112x112/502.bmp,./val/agedb_30_112x112/503.bmp,1,0.38922882
./val/agedb_30_112x112/504.bmp,./val/agedb_30_112x112/505.bmp,1,0.421531
./val/agedb_30_112x112/506.bmp,./val/agedb_30_112x112/507.bmp,1,0.4863394
./val/agedb_30_112x112/508.bmp,./val/agedb_30_112x112/509.bmp,1,0.40178284
./val/agedb_30_112x112/510.bmp,./val/agedb_30_112x112/511.bmp,1,0.5996827
./val/agedb_30_112x112/512.bmp,./val/agedb_30_112x112/513.bmp,1,0.54986537
./val/agedb_30_112x112/514.bmp,./val/agedb_30_112x112/515.bmp,1,0.49078578
./val/agedb_30_112x112/516.bmp,./val/agedb_30_112x112/517.bmp,1,0.4420325
./val/agedb_30_112x112/518.bmp,./val/agedb_30_112x112/519.bmp,1,0.37797946
./val/agedb_30_112x112/520.bmp,./val/agedb_30_112x112/521.bmp,1,0.55254316
./val/agedb_30_112x112/522.bmp,./val/agedb_30_112x112/523.bmp,1,0.3436513
./val/agedb_30_112x112/524.bmp,./val/agedb_30_112x112/525.bmp,1,0.43800402
./val/agedb_30_112x112/526.bmp,./val/agedb_30_112x112/527.bmp,1,0.49148533
./val/agedb_30_112x112/528.bmp,./val/agedb_30_112x112/529.bmp,1,0.48813602
./val/agedb_30_112x112/530.bmp,./val/agedb_30_112x112/531.bmp,1,0.48885894
./val/agedb_30_112x112/532.bmp,./val/agedb_30_112x112/533.bmp,1,0.528105
./val/agedb_30_112x112/534.bmp,./val/agedb_30_112x112/535.bmp,1,0.67241246
./val/agedb_30_112x112/536.bmp,./val/agedb_30_112x112/537.bmp,1,0.5954709
./val/agedb_30_112x112/538.bmp,./val/agedb_30_112x112/539.bmp,1,0.6315675
./val/agedb_30_112x112/540.bmp,./val/agedb_30_112x112/541.bmp,1,0.48724133
./val/agedb_30_112x112/542.bmp,./val/agedb_30_112x112/543.bmp,1,0.49889565
./val/agedb_30_112x112/544.bmp,./val/agedb_30_112x112/545.bmp,1,0.47694445
./val/agedb_30_112x112/546.bmp,./val/agedb_30_112x112/547.bmp,1,0.7243019
./val/agedb_30_112x112/548.bmp,./val/agedb_30_112x112/549.bmp,1,0.53329587
./val/agedb_30_112x112/550.bmp,./val/agedb_30_112x112/551.bmp,1,0.47229815
./val/agedb_30_112x112/552.bmp,./val/agedb_30_112x112/553.bmp,1,0.5115599
./val/agedb_30_112x112/554.bmp,./val/agedb_30_112x112/555.bmp,1,0.6223974
./val/agedb_30_112x112/556.bmp,./val/agedb_30_112x112/557.bmp,1,0.5928586
./val/agedb_30_112x112/558.bmp,./val/agedb_30_112x112/559.bmp,1,0.43610907
./val/agedb_30_112x112/560.bmp,./val/agedb_30_112x112/561.bmp,1,0.6190964
./val/agedb_30_112x112/562.bmp,./val/agedb_30_112x112/563.bmp,1,0.5551542
./val/agedb_30_112x112/564.bmp,./val/agedb_30_112x112/565.bmp,1,0.5893095
./val/agedb_30_112x112/566.bmp,./val/agedb_30_112x112/567.bmp,1,0.43576753
./val/agedb_30_112x112/568.bmp,./val/agedb_30_112x112/569.bmp,1,0.5122826
./val/agedb_30_112x112/570.bmp,./val/agedb_30_112x112/571.bmp,1,0.4714669
./val/agedb_30_112x112/572.bmp,./val/agedb_30_112x112/573.bmp,1,0.57544696
./val/agedb_30_112x112/574.bmp,./val/agedb_30_112x112/575.bmp,1,0.44073954
./val/agedb_30_112x112/576.bmp,./val/agedb_30_112x112/577.bmp,1,0.58193576
./val/agedb_30_112x112/578.bmp,./val/agedb_30_112x112/579.bmp,1,0.4869903
./val/agedb_30_112x112/580.bmp,./val/agedb_30_112x112/581.bmp,1,0.584139
./val/agedb_30_112x112/582.bmp,./val/agedb_30_112x112/583.bmp,1,0.3499211
./val/agedb_30_112x112/584.bmp,./val/agedb_30_112x112/585.bmp,1,0.44985056
./val/agedb_30_112x112/586.bmp,./val/agedb_30_112x112/587.bmp,1,0.31972605
./val/agedb_30_112x112/588.bmp,./val/agedb_30_112x112/589.bmp,1,0.3958857
./val/agedb_30_112x112/590.bmp,./val/agedb_30_112x112/591.bmp,1,0.30576614
./val/agedb_30_112x112/592.bmp,./val/agedb_30_112x112/593.bmp,1,0.28093502
./val/agedb_30_112x112/594.bmp,./val/agedb_30_112x112/595.bmp,1,0.29893464
./val/agedb_30_112x112/596.bmp,./val/agedb_30_112x112/597.bmp,1,0.4511196
./val/agedb_30_112x112/598.bmp,./val/agedb_30_112x112/599.bmp,1,0.41159073
./val/agedb_30_112x112/600.bmp,./val/agedb_30_112x112/601.bmp,0,0.024699152
./val/agedb_30_112x112/602.bmp,./val/agedb_30_112x112/603.bmp,0,-0.020194769
./val/agedb_30_112x112/604.bmp,./val/agedb_30_112x112/605.bmp,0,0.0638993
./val/agedb_30_112x112/606.bmp,./val/agedb_30_112x112/607.bmp,0,-0.10188468
